"id";"wind_direction";"spot";"wind_speed";"fact_size";"date";"description";"flat_probability";"small_probability";"medium_probability";"big_probability";"biggest_probability";"period";"swell_direction";"swell_size"
231;"Sul";"Canal da Barra";"Vento Forte";"Flat";"2020-06-14 07:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00070/0,00111 = 0,62904P(Flat|<Canal da Barra, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00040/0,00111 = 0,35445P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00002/0,00111 = 0,01650";0.3544548160109128;0.6290441331780341;0.016501050811053256;0.0;0.0;"7.5";"Nordeste";"Meio a um metro"
232;"Sul";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-06-14 17:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Forte, 8, Nordeste, Meio a um metro>) = 0,00017/0,00024 = 0,69104P(Flat|<Canal da Barra, Sul, Vento Forte, 8, Nordeste, Meio a um metro>) = 0,00006/0,00024 = 0,24306P(Um a um metro e meio|<Canal da Barra, Sul, Vento Forte, 8, Nordeste, Meio a um metro>) = 0,00002/0,00024 = 0,06590";0.24305935063115502;0.6910441139222385;0.0658965354466064;0.0;0.0;"10.3";"Leste";"Meio a um metro"
233;"Sudoeste";"Canal da Barra";"Vento Fraco";"Flat";"2020-06-15 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00006/0,00017 = 0,35930P(Flat|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00011/0,00017 = 0,64070P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00000/0,00017 = 0,00000";0.6407005482160214;0.3592994517839787;0.0;0.0;0.0;"4.9";"Leste";"Flat"
234;"Oeste";"Canal da Barra";"Vento Fraco";"Meio a um metro";"2020-06-15 10:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fraco, 5, Leste, Flat>) = 0,00003/0,00016 = 0,16188P(Flat|<Canal da Barra, Sudoeste, Vento Fraco, 5, Leste, Flat>) = 0,00013/0,00016 = 0,83618P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fraco, 5, Leste, Flat>) = 0,00000/0,00016 = 0,00194";0.8361789885224035;0.16187718004566395;0.001943831431932633;0.0;0.0;"7.6";"Leste";"Flat"
235;"Oeste";"Canal da Barra";"Vento Fraco";"Meio a um metro";"2020-06-15 11:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Fraco, 8, Leste, Flat>) = 0,00006/0,00012 = 0,50333P(Flat|<Canal da Barra, Oeste, Vento Fraco, 8, Leste, Flat>) = 0,00006/0,00012 = 0,47138P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Fraco, 8, Leste, Flat>) = 0,00000/0,00012 = 0,02529";0.4713799597312018;0.5033303529087342;0.025289687360064168;0.0;0.0;"10.2";"Leste";"Flat"
236;"Noroeste";"Canal da Barra";"Aragem";"Meio a um metro";"2020-06-15 12:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Fraco, 10, Leste, Flat>) = 0,00001/0,00003 = 0,19568P(Flat|<Canal da Barra, Oeste, Vento Fraco, 10, Leste, Flat>) = 0,00003/0,00003 = 0,80432P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Fraco, 10, Leste, Flat>) = 0,00000/0,00003 = 0,00000";0.8043164310424962;0.19568356895750386;0.0;0.0;0.0;"12.8";"Leste";"Flat"
237;"Leste";"Canal da Barra";"Vento Fraco";"Flat";"2020-06-15 14:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Aragem, 13, Leste, Flat>) = 0,00001/0,00002 = 0,65180P(Flat|<Canal da Barra, Noroeste, Aragem, 13, Leste, Flat>) = 0,00001/0,00002 = 0,34056P(Um a um metro e meio|<Canal da Barra, Noroeste, Aragem, 13, Leste, Flat>) = 0,00000/0,00002 = 0,00764";0.3405638504916788;0.6517969018370127;0.007639247671308502;0.0;0.0;"9.8";"Leste";"Flat"
238;"Norte";"Canal da Barra";"Vento Moderado";"Flat";"2020-06-15 17:00:00";"P(Meio a um metro|<Canal da Barra, Leste, Vento Fraco, 10, Leste, Flat>) = 0,00000/0,00002 = 0,07994P(Flat|<Canal da Barra, Leste, Vento Fraco, 10, Leste, Flat>) = 0,00002/0,00002 = 0,92006P(Um a um metro e meio|<Canal da Barra, Leste, Vento Fraco, 10, Leste, Flat>) = 0,00000/0,00002 = 0,00000";0.920056376676128;0.07994362332387182;0.0;0.0;0.0;"11.2";"Leste";"Flat"
239;"Oeste";"Deck Salva Vidas";"Aragem";"Meio a um metro";"2020-03-06 06:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 11, Leste, Flat>) = 0,00012/0,00021 = 0,54925P(Flat|<Canal da Barra, Norte, Vento Moderado, 11, Leste, Flat>) = 0,00010/0,00021 = 0,45075P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 11, Leste, Flat>) = 0,00000/0,00021 = 0,00000";0.4507462263228309;0.5492537736771691;0.0;0.0;0.0;"8.2";"Leste";"Meio a um metro"
240;"Oeste";"Deck Salva Vidas";"Bafagem";"Meio a um metro";"2020-03-06 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00016/0,00019 = 0,82737P(Flat|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00001/0,00019 = 0,05503P(Um a um metro e meio|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00002/0,00019 = 0,11761";0.05502762385856655;0.8273654287934545;0.1176069473479788;0.0;0.0;"8.3";"Leste";"Meio a um metro"
241;"Leste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-06 17:00:00";"P(Meio a um metro|<Deck Salva Vidas, Oeste, Bafagem, 8, Leste, Meio a um metro>) = 0,00003/0,00003 = 0,86899P(Flat|<Deck Salva Vidas, Oeste, Bafagem, 8, Leste, Meio a um metro>) = 0,00000/0,00003 = 0,13101P(Um a um metro e meio|<Deck Salva Vidas, Oeste, Bafagem, 8, Leste, Meio a um metro>) = 0,00000/0,00003 = 0,00000";0.13100511902477327;0.8689948809752268;0.0;0.0;0.0;"8.2";"Leste";"Meio a um metro"
242;"Oeste";"Deck Salva Vidas";"Aragem";"Meio a um metro";"2020-03-07 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Leste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00020/0,00026 = 0,75393P(Flat|<Deck Salva Vidas, Leste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00006/0,00026 = 0,24607P(Um a um metro e meio|<Deck Salva Vidas, Leste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00000/0,00026 = 0,00000";0.2460661400704187;0.7539338599295814;0.0;0.0;0.0;"7.8";"Leste";"Meio a um metro"
243;"Oeste";"Deck Salva Vidas";"Aragem";"Meio a um metro";"2020-03-07 08:00:00";"P(Meio a um metro|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00016/0,00019 = 0,82737P(Flat|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00001/0,00019 = 0,05503P(Um a um metro e meio|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00002/0,00019 = 0,11761";0.05502762385856655;0.8273654287934545;0.1176069473479788;0.0;0.0;"7.7";"Leste";"Meio a um metro"
244;"Sudeste";"Deck Salva Vidas";"Vento Fraco";"Meio a um metro";"2020-03-07 11:00:00";"P(Meio a um metro|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00016/0,00019 = 0,82737P(Flat|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00001/0,00019 = 0,05503P(Um a um metro e meio|<Deck Salva Vidas, Oeste, Aragem, 8, Leste, Meio a um metro>) = 0,00002/0,00019 = 0,11761";0.05502762385856655;0.8273654287934545;0.1176069473479788;0.0;0.0;"7.7";"Leste";"Meio a um metro"
245;"Nordeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-07 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudeste, Vento Fraco, 8, Leste, Meio a um metro>) = 0,00014/0,00017 = 0,84247P(Flat|<Deck Salva Vidas, Sudeste, Vento Fraco, 8, Leste, Meio a um metro>) = 0,00003/0,00017 = 0,15753P(Um a um metro e meio|<Deck Salva Vidas, Sudeste, Vento Fraco, 8, Leste, Meio a um metro>) = 0,00000/0,00017 = 0,00000";0.15752796488778945;0.8424720351122106;0.0;0.0;0.0;"7.8";"Leste";"Meio a um metro"
246;"Nordeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-07 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00050/0,00063 = 0,79285P(Flat|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00009/0,00063 = 0,13501P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00005/0,00063 = 0,07214";0.13500969119262987;0.7928534594843432;0.07213684932302707;0.0;0.0;"7.8";"Leste";"Meio a um metro"
247;"Norte";"Deck Salva Vidas";"Vento Fraco";"Meio a um metro";"2020-03-08 08:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00050/0,00063 = 0,79285P(Flat|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00009/0,00063 = 0,13501P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00005/0,00063 = 0,07214";0.13500969119262987;0.7928534594843432;0.07213684932302707;0.0;0.0;"8.3";"Leste";"Meio a um metro"
248;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-08 10:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Fraco, 8, Leste, Meio a um metro>) = 0,00040/0,00057 = 0,68979P(Flat|<Deck Salva Vidas, Norte, Vento Fraco, 8, Leste, Meio a um metro>) = 0,00005/0,00057 = 0,08859P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Fraco, 8, Leste, Meio a um metro>) = 0,00013/0,00057 = 0,22162";0.08859169813057428;0.6897903902571841;0.2216179116122416;0.0;0.0;"8.3";"Leste";"Meio a um metro"
249;"Nordeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-03-13 19:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00122/0,00152 = 0,80479P(Flat|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00023/0,00152 = 0,15009P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Moderado, 8, Leste, Meio a um metro>) = 0,00007/0,00152 = 0,04511";0.15009476279959968;0.8047944618490882;0.045110775351312096;0.0;0.0;"4.5";"Leste";"Meio a um metro"
250;"Norte";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-14 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Fresco, 5, Leste, Meio a um metro>) = 0,00011/0,00019 = 0,59886P(Flat|<Deck Salva Vidas, Nordeste, Vento Fresco, 5, Leste, Meio a um metro>) = 0,00006/0,00019 = 0,33605P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Fresco, 5, Leste, Meio a um metro>) = 0,00001/0,00019 = 0,06509";0.3360509240504471;0.5988607857341754;0.06508829021537745;0.0;0.0;"5.5";"Nordeste";"Flat"
251;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-14 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00031/0,00047 = 0,66152P(Flat|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00013/0,00047 = 0,28472P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00047 = 0,05376";0.2847165428839859;0.661521811473551;0.0537616456424631;0.0;0.0;"5.5";"Nordeste";"Flat"
252;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-14 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00039/0,00061 = 0,64450P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00020/0,00061 = 0,33334P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00061 = 0,02216";0.33333645433063724;0.6445033839739145;0.02216016169544827;0.0;0.0;"5.5";"Nordeste";"Flat"
253;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Flat";"2020-03-14 13:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00039/0,00061 = 0,64450P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00020/0,00061 = 0,33334P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00061 = 0,02216";0.33333645433063724;0.6445033839739145;0.02216016169544827;0.0;0.0;"5.5";"Nordeste";"Flat"
254;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-03-15 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00039/0,00061 = 0,64450P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00020/0,00061 = 0,33334P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00061 = 0,02216";0.33333645433063724;0.6445033839739145;0.02216016169544827;0.0;0.0;"5.0";"Norte";"Meio a um metro"
255;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-03-15 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00005/0,00015 = 0,34103P(Flat|<Deck Salva Vidas, Norte, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00000/0,00015 = 0,00941P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00010/0,00015 = 0,64956";0.00940766232903711;0.3410312664813731;0.6495610711895898;0.0;0.0;"5.1";"Norte";"Meio a um metro"
256;"Sudoeste";"Deck Salva Vidas";"Vento Fraco";"Meio a um metro";"2020-03-20 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00005/0,00015 = 0,34103P(Flat|<Deck Salva Vidas, Norte, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00000/0,00015 = 0,00941P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00010/0,00015 = 0,64956";0.00940766232903711;0.3410312664813731;0.6495610711895898;0.0;0.0;"5.3";"Nordeste";"Flat"
257;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-20 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Fraco, 5, Nordeste, Flat>) = 0,00004/0,00019 = 0,23011P(Flat|<Deck Salva Vidas, Sudoeste, Vento Fraco, 5, Nordeste, Flat>) = 0,00015/0,00019 = 0,76350P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Fraco, 5, Nordeste, Flat>) = 0,00000/0,00019 = 0,00639";0.7634987349228874;0.23011382810354308;0.006387436973569452;0.0;0.0;"5.3";"Nordeste";"Flat"
258;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Flat";"2020-03-20 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00014/0,00049 = 0,27567P(Flat|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00035/0,00049 = 0,71844P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00000/0,00049 = 0,00589";0.7184368723526039;0.2756728875839831;0.005890240063412832;0.0;0.0;"5.3";"Nordeste";"Flat"
259;"Sudoeste";"Deck Salva Vidas";"Vento Fraco";"Meio a um metro";"2020-03-20 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Muito Fresco, 5, Nordeste, Flat>) = 0,00007/0,00033 = 0,22057P(Flat|<Deck Salva Vidas, Sul, Vento Muito Fresco, 5, Nordeste, Flat>) = 0,00026/0,00033 = 0,76860P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Muito Fresco, 5, Nordeste, Flat>) = 0,00000/0,00033 = 0,01084";0.7685981755599162;0.22056591697093833;0.010835907469145485;0.0;0.0;"5.3";"Nordeste";"Flat"
260;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-20 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Fraco, 5, Nordeste, Flat>) = 0,00004/0,00019 = 0,23011P(Flat|<Deck Salva Vidas, Sudoeste, Vento Fraco, 5, Nordeste, Flat>) = 0,00015/0,00019 = 0,76350P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Fraco, 5, Nordeste, Flat>) = 0,00000/0,00019 = 0,00639";0.7634987349228874;0.23011382810354308;0.006387436973569452;0.0;0.0;"5.3";"Nordeste";"Flat"
261;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Flat";"2020-03-20 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00014/0,00049 = 0,27567P(Flat|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00035/0,00049 = 0,71844P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00000/0,00049 = 0,00589";0.7184368723526039;0.2756728875839831;0.005890240063412832;0.0;0.0;"5.3";"Nordeste";"Flat"
262;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Flat";"2020-03-21 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Muito Fresco, 5, Nordeste, Flat>) = 0,00007/0,00033 = 0,22057P(Flat|<Deck Salva Vidas, Sul, Vento Muito Fresco, 5, Nordeste, Flat>) = 0,00026/0,00033 = 0,76860P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Muito Fresco, 5, Nordeste, Flat>) = 0,00000/0,00033 = 0,01084";0.7685981755599162;0.22056591697093833;0.010835907469145485;0.0;0.0;"6.0";"Leste";"Flat"
263;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Flat";"2020-03-21 08:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Leste, Flat>) = 0,00022/0,00039 = 0,56436P(Flat|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Leste, Flat>) = 0,00017/0,00039 = 0,42909P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Leste, Flat>) = 0,00000/0,00039 = 0,00655";0.42909237107944936;0.5643591003126495;0.006548528607901217;0.0;0.0;"5.1";"Sudeste";"Flat"
264;"Leste";"Deck Salva Vidas";"Calmaria";"Flat";"2020-03-22 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Sudeste, Flat>) = 0,00000/0,00002 = 0,00000P(Flat|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Sudeste, Flat>) = 0,00002/0,00002 = 1,00000P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Moderado, 5, Sudeste, Flat>) = 0,00000/0,00002 = 0,00000";1.0;0.0;0.0;0.0;0.0;"6.5";"Nordeste";"Flat"
265;"Sudeste";"Deck Salva Vidas";"Bafagem";"Meio a um metro";"2020-03-22 10:00:00";"P(Meio a um metro|<Deck Salva Vidas, Leste, Calmaria, 7, Nordeste, Flat>) = 0,00000/0,00001 = 0,08341P(Flat|<Deck Salva Vidas, Leste, Calmaria, 7, Nordeste, Flat>) = 0,00001/0,00001 = 0,91659P(Um a um metro e meio|<Deck Salva Vidas, Leste, Calmaria, 7, Nordeste, Flat>) = 0,00000/0,00001 = 0,00000";0.9165890240395971;0.08341097596040284;0.0;0.0;0.0;"6.6";"Nordeste";"Flat"
266;"Nordeste";"Deck Salva Vidas";"Calmaria";"Flat";"2020-03-22 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudeste, Bafagem, 7, Nordeste, Flat>) = 0,00000/0,00001 = 0,37760P(Flat|<Deck Salva Vidas, Sudeste, Bafagem, 7, Nordeste, Flat>) = 0,00001/0,00001 = 0,62240P(Um a um metro e meio|<Deck Salva Vidas, Sudeste, Bafagem, 7, Nordeste, Flat>) = 0,00000/0,00001 = 0,00000";0.6224027654400276;0.3775972345599724;0.0;0.0;0.0;"6.5";"Nordeste";"Flat"
267;"Nordeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-22 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Calmaria, 7, Nordeste, Flat>) = 0,00000/0,00001 = 0,14852P(Flat|<Deck Salva Vidas, Nordeste, Calmaria, 7, Nordeste, Flat>) = 0,00001/0,00001 = 0,85148P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Calmaria, 7, Nordeste, Flat>) = 0,00000/0,00001 = 0,00000";0.8514844693217799;0.1485155306782202;0.0;0.0;0.0;"7.6";"Leste";"Flat"
268;"Nordeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-03-22 18:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Flat>) = 0,00012/0,00021 = 0,59208P(Flat|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Flat>) = 0,00008/0,00021 = 0,39052P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Moderado, 8, Leste, Flat>) = 0,00000/0,00021 = 0,01740";0.39051998525962545;0.5920820338964479;0.01739798084392665;0.0;0.0;"7.7";"Leste";"Flat"
269;"Nordeste";"Deck Salva Vidas";"Vento Fraco";"Flat";"2020-03-23 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Fresco, 8, Leste, Flat>) = 0,00009/0,00015 = 0,59605P(Flat|<Deck Salva Vidas, Nordeste, Vento Fresco, 8, Leste, Flat>) = 0,00006/0,00015 = 0,37581P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Fresco, 8, Leste, Flat>) = 0,00000/0,00015 = 0,02814";0.37581418140106587;0.5960466162439305;0.028139202355003664;0.0;0.0;"3.6";"Nordeste";"Flat"
270;"Nordeste";"Deck Salva Vidas";"Vento Moderado";"Flat";"2020-03-23 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Fraco, 4, Nordeste, Flat>) = 0,00000/0,00001 = 0,24064P(Flat|<Deck Salva Vidas, Nordeste, Vento Fraco, 4, Nordeste, Flat>) = 0,00001/0,00001 = 0,75936P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Fraco, 4, Nordeste, Flat>) = 0,00000/0,00001 = 0,00000";0.7593624961604181;0.2406375038395819;0.0;0.0;0.0;"5.1";"Nordeste";"Flat"
271;"Nordeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-24 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00006/0,00019 = 0,29290P(Flat|<Deck Salva Vidas, Nordeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00013/0,00019 = 0,69695P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Moderado, 5, Nordeste, Flat>) = 0,00000/0,00019 = 0,01016";0.6969459457528046;0.2928957561984183;0.010158298048777135;0.0;0.0;"4.2";"Nordeste";"Flat"
272;"Leste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-03-24 10:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Moderado, 4, Nordeste, Flat>) = 0,00001/0,00002 = 0,28747P(Flat|<Deck Salva Vidas, Nordeste, Vento Moderado, 4, Nordeste, Flat>) = 0,00002/0,00002 = 0,71253P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Moderado, 4, Nordeste, Flat>) = 0,00000/0,00002 = 0,00000";0.7125319612895616;0.28746803871043836;0.0;0.0;0.0;"4.4";"Nordeste";"Meio a um metro"
273;"Leste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-03-24 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Leste, Vento Moderado, 4, Nordeste, Meio a um metro>) = 0,00001/0,00002 = 0,44913P(Flat|<Deck Salva Vidas, Leste, Vento Moderado, 4, Nordeste, Meio a um metro>) = 0,00001/0,00002 = 0,55087P(Um a um metro e meio|<Deck Salva Vidas, Leste, Vento Moderado, 4, Nordeste, Meio a um metro>) = 0,00000/0,00002 = 0,00000";0.5508671256344979;0.4491328743655021;0.0;0.0;0.0;"6.9";"Leste";"Meio a um metro"
274;"Nordeste";"Deck Salva Vidas";"Vento Fresco";"Flat";"2020-03-25 06:00:00";"P(Meio a um metro|<Deck Salva Vidas, Leste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00009/0,00015 = 0,59956P(Flat|<Deck Salva Vidas, Leste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00006/0,00015 = 0,40044P(Um a um metro e meio|<Deck Salva Vidas, Leste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00000/0,00015 = 0,00000";0.4004444908637079;0.599555509136292;0.0;0.0;0.0;"4.5";"Nordeste";"Meio a um metro"
275;"Norte";"Deck Salva Vidas";"Vento Fraco";"Meio a um metro";"2020-03-25 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Nordeste, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00016/0,00028 = 0,56825P(Flat|<Deck Salva Vidas, Nordeste, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00009/0,00028 = 0,33371P(Um a um metro e meio|<Deck Salva Vidas, Nordeste, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00003/0,00028 = 0,09804";0.3337087549116915;0.5682499291460494;0.098041315942259;0.0;0.0;"4.6";"Nordeste";"Flat"
